172.18.0.6 - - [17/Feb/2019:05:07:57 +0000] "GET /assets/img/photos/01.jpg HTTP/1.0" 200 97064 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:07:58 +0000] "GET /assets/img/photos/04.jpg HTTP/1.0" 200 17500 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:07:58 +0000] "GET /background_150.svg HTTP/1.0" 200 12878 "https://spicyfruit.me/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:07:58 +0000] "GET /background_3840x1920.svg HTTP/1.0" 200 22155 "https://spicyfruit.me/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:07:58 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:07:58 +0000] "GET /assets/img/logos/background_400x800.svg HTTP/1.0" 200 22535 "https://spicyfruit.me/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:06 +0000] "GET /pHome HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:07 +0000] "GET /assets/i18n/en.json HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:07 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:07 +0000] "GET /backend/auth/getSessionUser.php HTTP/1.0" 200 880924 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:08 +0000] "GET /assets/js/app-sidebar.js?_=1550380086348 HTTP/1.0" 200 7115 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:08 +0000] "GET /assets/fonts/feather/fonts/feather.ttf?9xfrq8 HTTP/1.0" 304 0 "https://spicyfruit.me/assets/fonts/feather/style.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:08 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:10 +0000] "GET /pages-edit-profile-edit-profile-module.js HTTP/1.0" 200 15889 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:10 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:14 +0000] "POST /backend/user/editAccount.php HTTP/1.0" 200 30 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:15 +0000] "GET /pHome HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:15 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:16 +0000] "GET /backend/auth/getSessionUser.php HTTP/1.0" 200 880924 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:16 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:17 +0000] "GET /assets/js/app-sidebar.js?_=1550380095326 HTTP/1.0" 200 7115 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:17 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:36 +0000] "GET /robots.txt HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.136, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:36 +0000] "GET /robots.txt HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.136, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:36 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.210, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:41 +0000] "GET /main.js HTTP/1.0" 200 86687 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.136, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:41 +0000] "GET /polyfills.js HTTP/1.0" 200 477621 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.210, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:41 +0000] "GET /scripts.js HTTP/1.0" 200 125286 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:42 +0000] "GET /styles.js HTTP/1.0" 200 1242423 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:42 +0000] "GET /assets/fonts/simple-line-icons/style.css HTTP/1.0" 200 90692 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.210, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:43 +0000] "GET /assets/vendor/pace/themes/black/pace-theme-flash.css HTTP/1.0" 200 2268 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:43 +0000] "GET /assets/fonts/feather/style.min.css HTTP/1.0" 200 9225 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.208, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:43 +0000] "GET /runtime.js HTTP/1.0" 200 8512 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.208, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:43 +0000] "GET /assets/img/oval.svg HTTP/1.0" 200 710 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.210, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:08:56 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 zgrab/0.x" "172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:09:50 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0" "2600:c02:1020:4202:0:0:ac10:8266, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:26 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /assets/fonts/feather/style.min.css HTTP/1.0" 200 9225 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /assets/fonts/simple-line-icons/style.css HTTP/1.0" 200 90692 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /scripts.js HTTP/1.0" 200 125286 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /assets/img/oval.svg HTTP/1.0" 200 710 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /runtime.js HTTP/1.0" 200 8512 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /assets/vendor/pace/themes/black/pace-theme-flash.css HTTP/1.0" 200 2268 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /polyfills.js HTTP/1.0" 200 477621 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /main.js HTTP/1.0" 200 86687 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /styles.js HTTP/1.0" 200 1242423 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:27 +0000] "GET /vendor.js HTTP/1.0" 200 5720722 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0" "2600:c02:1020:4202:0:0:ac10:8266, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /assets/i18n/en.json HTTP/1.0" 200 1453 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /pages-page-not-found-page-not-found-module.js HTTP/1.0" 200 8270 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /pages-public-home-public-home-module.js HTTP/1.0" 200 21913 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /assets/img/logos/background_150.svg HTTP/1.0" 200 12878 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /assets/img/logos/Logo-noshadow.svg HTTP/1.0" 200 6483 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /background_3840x1920.svg HTTP/1.0" 200 22155 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /background_150.svg HTTP/1.0" 200 12878 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:30 +0000] "GET /assets/fonts/feather/fonts/feather.ttf?9xfrq8 HTTP/1.0" 200 58264 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:31 +0000] "GET /pages-private-home-private-home-module.js HTTP/1.0" 200 12575 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:31 +0000] "GET /pages-auth-auth-module.js HTTP/1.0" 200 36330 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:10:31 +0000] "GET /favicon-32.png HTTP/1.0" 200 2037 "https://spicyfruit.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:11:09 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0" "64.41.200.102, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:11:50 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0" "64.41.200.102, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:16:39 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:40 +0000] "GET / HTTP/1.0" 200 2037 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "66.249.66.159, 172.18.0.1"
